species	group
mycobacterium_sp_unc267mfsha1_1m11_gca_900100615	nonvertebrates
mycobacterium_sp_wy10_gca_001886515	nonvertebrates
mycobacterium_sp_yc_rl4_gca_001644575	nonvertebrates
mycobacterium_sp_yr708_gca_004345925	nonvertebrates
mycobacterium_syngnathidarum_gca_001853525	nonvertebrates
mycobacterium_szulgai_gca_002116635	nonvertebrates
mycobacterium_talmoniae_gca_001854525	nonvertebrates
mycobacterium_terramassiliense_gca_900157385	nonvertebrates
mycobacterium_triplex_gca_000689255	nonvertebrates
mycobacterium_tuberculosis_cdc1551_gca_000008585	nonvertebrates
mycobacterium_tuberculosis_gca_001119665	nonvertebrates
mycobacterium_tuberculosis_gca_001196295	nonvertebrates
mycobacterium_tuberculosis_gca_001318445	nonvertebrates
mycobacterium_tuberculosis_gca_001350795	nonvertebrates
mycobacterium_tuberculosis_gca_001392995	nonvertebrates
mycobacterium_tuberculosis_gca_001393835	nonvertebrates
mycobacterium_tuberculosis_gca_001393915	nonvertebrates
mycobacterium_tuberculosis_gca_001394035	nonvertebrates
mycobacterium_tuberculosis_gca_001394115	nonvertebrates
mycobacterium_tuberculosis_gca_001394315	nonvertebrates
mycobacterium_tuberculosis_gca_001394355	nonvertebrates
mycobacterium_tuberculosis_gca_001394815	nonvertebrates
mycobacterium_tuberculosis_gca_001395435	nonvertebrates
mycobacterium_tuberculosis_gca_001397415	nonvertebrates
mycobacterium_tuberculosis_gca_002895065	nonvertebrates
mycobacterium_tuberculosis_gca_003393995	nonvertebrates
mycobacterium_tuberculosis_gca_005144725	nonvertebrates
mycobacterium_tuberculosis_gca_005239005	nonvertebrates
mycobacterium_tuberculosis_gca_005239015	nonvertebrates
mycobacterium_tuberculosis_gca_005239025	nonvertebrates
mycobacterium_tuberculosis_gca_005239035	nonvertebrates
mycobacterium_tuberculosis_gca_005239055	nonvertebrates
mycobacterium_tuberculosis_gca_900121015	nonvertebrates
mycobacterium_tuberculosis_gca_900122275	nonvertebrates
mycobacterium_tuberculosis_gca_900123295	nonvertebrates
mycobacterium_tuberculosis_h37ra_gca_000016145	nonvertebrates
mycobacterium_tuberculosis_str_erdman_atcc_35801_gca_000350205	nonvertebrates
mycobacterium_tuberculosis_tkk_01_0051_gca_000661085	nonvertebrates
mycobacterium_tuberculosis_variant_africanum_gca_001544855	nonvertebrates
mycobacterium_tuberculosis_variant_bovis_bcg_gca_001544735	nonvertebrates
mycobacterium_tuberculosis_variant_bovis_gca_005510525	nonvertebrates
mycobacterium_tuberculosis_variant_microti_ov254_gca_002865895	nonvertebrates
mycobacterium_tuberculosis_variant_pinnipedii_gca_003027895	nonvertebrates
mycobacterium_uberis_gca_003408705	nonvertebrates
mycobacterium_ulcerans_agy99_gca_000013925	nonvertebrates
mycobacterium_ulcerans_str_harvey_gca_000524035	nonvertebrates
mycobacterium_ulcerans_subsp_shinshuense_gca_002355775	nonvertebrates
mycobacterium_virginiense_gca_002967035	nonvertebrates
mycobacterium_xenopi_3993_gca_000523715	nonvertebrates
mycobacterium_xenopi_gca_900453395	nonvertebrates
mycobacterium_xenopi_rivm700367_gca_000257745	nonvertebrates
mycobacteroides_abscessus_atcc_19977_gca_000069185	nonvertebrates
mycobacteroides_abscessus_gca_001213085	nonvertebrates
mycobacteroides_abscessus_gca_001213925	nonvertebrates
mycobacteroides_abscessus_gca_001216285	nonvertebrates
mycobacteroides_abscessus_gca_001216925	nonvertebrates
mycobacteroides_abscessus_gca_001216945	nonvertebrates
mycobacteroides_abscessus_gca_003582565	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900130455	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900131115	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900132095	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900132645	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900132885	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900134035	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900134415	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900134965	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900135285	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900135405	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900136165	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900137635	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900137905	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900139555	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900139665	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900139845	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900140235	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900140275	nonvertebrates
mycobacteroides_abscessus_subsp_abscessus_gca_900141655	nonvertebrates
mycobacteroides_abscessus_subsp_bolletii_1513_gca_000523875	nonvertebrates
mycobacteroides_abscessus_subsp_bolletii_50594_gca_000445035	nonvertebrates
mycobacteroides_abscessus_subsp_bolletii_gca_005281705	nonvertebrates
mycobacteroides_abscessus_subsp_bolletii_gca_900133045	nonvertebrates
mycobacteroides_abscessus_subsp_bolletii_gca_900133245	nonvertebrates
mycobacteroides_abscessus_subsp_bolletii_gca_900139595	nonvertebrates
mycobacteroides_abscessus_subsp_bolletii_gca_900140075	nonvertebrates
mycobacteroides_abscessus_subsp_bolletii_gca_900141415	nonvertebrates
mycobacteroides_abscessus_subsp_massiliense_gca_004209815	nonvertebrates
mycobacteroides_abscessus_subsp_massiliense_gca_900133065	nonvertebrates
mycobacteroides_abscessus_subsp_massiliense_gca_900133135	nonvertebrates
mycobacteroides_abscessus_subsp_massiliense_gca_900136375	nonvertebrates
mycobacteroides_abscessus_subsp_massiliense_gca_900136735	nonvertebrates
mycobacteroides_abscessus_subsp_massiliense_gca_900138565	nonvertebrates
mycobacteroides_abscessus_subsp_massiliense_gca_900138605	nonvertebrates
mycobacteroides_chelonae_gca_000971805	nonvertebrates
mycobacteroides_chelonae_gca_001853775	nonvertebrates
mycobacteroides_chelonae_gca_001853805	nonvertebrates
mycobacteroides_chelonae_gca_001853945	nonvertebrates
mycobacteroides_chelonae_gca_001853995	nonvertebrates
mycobacteroides_chelonae_gca_900637115	nonvertebrates
mycobacteroides_franklinii_gca_001853795	nonvertebrates
mycobacteroides_franklinii_gca_004355025	nonvertebrates
mycobacteroides_franklinii_gca_004366145	nonvertebrates
mycobacteroides_immunogenum_gca_001296325	nonvertebrates
mycobacteroides_immunogenum_gca_001655155	nonvertebrates
mycobacteroides_salmoniphilum_gca_004366855	nonvertebrates
mycobacteroides_salmoniphilum_gca_004367255	nonvertebrates
mycobacteroides_salmoniphilum_gca_004367915	nonvertebrates
mycobacteroides_saopaulense_gca_002086715	nonvertebrates
mycobacteroides_sp_h001_gca_001440005	nonvertebrates
mycobacteroides_sp_h002_gca_001440085	nonvertebrates
mycobacteroides_sp_h054_gca_001440125	nonvertebrates
mycobacteroides_sp_h072_gca_001440105	nonvertebrates
mycobacteroides_sp_h092_gca_001440225	nonvertebrates
mycolicibacillus_trivialis_gca_002102395	nonvertebrates
mycolicibacter_algericus_dsm_45454_gca_002086455	nonvertebrates
mycolicibacter_engbaekii_gca_002101585	nonvertebrates
mycolicibacter_hiberniae_gca_002101655	nonvertebrates
mycolicibacter_kumamotonensis_gca_001679965	nonvertebrates
mycolicibacter_kumamotonensis_gca_002086285	nonvertebrates
mycolicibacter_longobardus_gca_002102265	nonvertebrates
mycolicibacter_minnesotensis_gca_002086405	nonvertebrates
mycolicibacter_nonchromogenicus_gca_002101775	nonvertebrates
mycolicibacter_senuensis_gca_002101885	nonvertebrates
mycolicibacter_senuensis_gca_003284925	nonvertebrates
mycolicibacter_sinensis_gca_000214155	nonvertebrates
mycolicibacter_sinensis_gca_001667375	nonvertebrates
mycolicibacter_sinensis_gca_001672735	nonvertebrates
mycolicibacter_sinensis_gca_001673565	nonvertebrates
mycolicibacter_terrae_gca_900187145	nonvertebrates
mycolicibacterium_agri_gca_002553505	nonvertebrates
mycolicibacterium_aichiense_gca_900453085	nonvertebrates
mycolicibacterium_aubagnense_gca_005670695	nonvertebrates
mycolicibacterium_aurum_gca_900637195	nonvertebrates
mycolicibacterium_austroafricanum_gca_002968275	nonvertebrates
mycolicibacterium_bacteremicum_gca_002086115	nonvertebrates
mycolicibacterium_boenickei_gca_002553535	nonvertebrates
mycolicibacterium_brumae_gca_002553575	nonvertebrates
mycolicibacterium_celeriflavum_gca_002086175	nonvertebrates
mycolicibacterium_chitae_gca_900637205	nonvertebrates
mycolicibacterium_chlorophenolicum_gca_001044235	nonvertebrates
mycolicibacterium_chubuense_gca_001044255	nonvertebrates
mycolicibacterium_chubuense_nbb4_gca_000266905	nonvertebrates
mycolicibacterium_conceptionense_gca_001052995	nonvertebrates
mycolicibacterium_conceptionense_gca_001077745	nonvertebrates
mycolicibacterium_conceptionense_gca_001667235	nonvertebrates
mycolicibacterium_conceptionense_gca_002102065	nonvertebrates
mycolicibacterium_confluentis_gca_002102105	nonvertebrates
mycolicibacterium_cosmeticum_gca_000613185	nonvertebrates
mycolicibacterium_cosmeticum_gca_005670675	nonvertebrates
mycolicibacterium_duvalii_gca_002553585	nonvertebrates
mycolicibacterium_elephantis_dsm_44368_gca_004014805	nonvertebrates
mycolicibacterium_elephantis_gca_002086605	nonvertebrates
mycolicibacterium_fallax_gca_002101995	nonvertebrates
mycolicibacterium_flavescens_gca_001722335	nonvertebrates
mycolicibacterium_flavescens_gca_900637135	nonvertebrates
mycolicibacterium_fortuitum_gca_001307545	nonvertebrates
mycolicibacterium_fortuitum_gca_001667445	nonvertebrates
mycolicibacterium_fortuitum_gca_001673325	nonvertebrates
mycolicibacterium_fortuitum_gca_900453945	nonvertebrates
mycolicibacterium_fortuitum_subsp_fortuitum_dsm_46621_atcc_6841_jcm_6387_gca_000295855	nonvertebrates
mycolicibacterium_gilvum_gca_900454025	nonvertebrates
mycolicibacterium_gilvum_pyr_gck_gca_000016365	nonvertebrates
mycolicibacterium_gilvum_spyr1_gca_000184435	nonvertebrates
mycolicibacterium_hassiacum_dsm_44199_gca_000300375	nonvertebrates
mycolicibacterium_hassiacum_dsm_44199_gca_900603025	nonvertebrates
mycolicibacterium_insubricum_gca_002086255	nonvertebrates
mycolicibacterium_iranicum_gca_001650495	nonvertebrates
mycolicibacterium_iranicum_gca_002101705	nonvertebrates
mycolicibacterium_litorale_gca_002007745	nonvertebrates
mycolicibacterium_litorale_gca_004366555	nonvertebrates
mycolicibacterium_llatzerense_gca_000878195	nonvertebrates
mycolicibacterium_mageritense_dsm_44476_cip_104973_gca_000612825	nonvertebrates
mycolicibacterium_monacense_dsm_44395_gca_002086655	nonvertebrates
mycolicibacterium_moriokaense_gca_002086395	nonvertebrates
mycolicibacterium_moriokaense_gca_003201655	nonvertebrates
mycolicibacterium_moriokaense_gca_003347205	nonvertebrates
mycolicibacterium_mucogenicum_261sha1_1m5_gca_003634035	nonvertebrates
mycolicibacterium_mucogenicum_dsm_44124_gca_005670685	nonvertebrates
mycolicibacterium_mucogenicum_gca_001665375	nonvertebrates
mycolicibacterium_mucogenicum_gca_001668705	nonvertebrates
mycolicibacterium_mucogenicum_gca_004359045	nonvertebrates
mycolicibacterium_neoaurum_gca_000724065	nonvertebrates
mycolicibacterium_neoaurum_gca_005670605	nonvertebrates
mycolicibacterium_neoaurum_vkm_ac_1815d_gca_000317305	nonvertebrates
mycolicibacterium_neworleansense_gca_001245615	nonvertebrates
mycolicibacterium_novocastrense_gca_001499845	nonvertebrates
mycolicibacterium_novocastrense_gca_001570485	nonvertebrates
mycolicibacterium_obuense_gca_000974925	nonvertebrates
mycolicibacterium_obuense_gca_001044245	nonvertebrates
mycolicibacterium_obuense_gca_004359005	nonvertebrates
mycolicibacterium_parafortuitum_gca_900417285	nonvertebrates
mycolicibacterium_peregrinum_gca_001665625	nonvertebrates
mycolicibacterium_peregrinum_gca_001665785	nonvertebrates
mycolicibacterium_peregrinum_gca_002102345	nonvertebrates
mycolicibacterium_peregrinum_gca_002198105	nonvertebrates
mycolicibacterium_phlei_dsm_43239_ccug_21000_gca_001582015	nonvertebrates
mycolicibacterium_phlei_gca_900637085	nonvertebrates
mycolicibacterium_phocaicum_gca_005670655	nonvertebrates
mycolicibacterium_rhodesiae_gca_002086695	nonvertebrates
mycolicibacterium_rhodesiae_js60_gca_000230935	nonvertebrates
mycolicibacterium_rutilum_gca_900108565	nonvertebrates
mycolicibacterium_setense_gca_000805375	nonvertebrates
mycolicibacterium_setense_gca_000805385	nonvertebrates
mycolicibacterium_setense_gca_001665445	nonvertebrates
mycolicibacterium_smegmatis_gca_001457595	nonvertebrates
mycolicibacterium_smegmatis_mc2_155_gca_000015005	nonvertebrates
mycolicibacterium_smegmatis_mc2_155_gca_000283295	nonvertebrates
mycolicibacterium_smegmatis_mkd8_gca_000331165	nonvertebrates
mycolicibacterium_sp__gca_003987785	nonvertebrates
mycolicibacterium_sp_ch28_gca_004745805	nonvertebrates
mycolicibacterium_sp_ex_dasyatis_americana__gca_001756795	nonvertebrates
mycolicibacterium_sp_gf69_gca_003284965	nonvertebrates
mycolicibacterium_sp_ncc_tsukiji_gca_003851485	nonvertebrates
mycolicibacterium_sphagni_gca_002250655	nonvertebrates
mycolicibacterium_thermoresistibile_atcc_19527_gca_000234585	nonvertebrates
mycolicibacterium_tokaiense_gca_900453365	nonvertebrates
mycolicibacterium_tusciae_gca_002086795	nonvertebrates
mycolicibacterium_vaccae_atcc_25954_gca_000295825	nonvertebrates
mycolicibacterium_vanbaalenii_pyr_1_gca_000015305	nonvertebrates
mycolicibacterium_vulneris_gca_000612885	nonvertebrates
mycolicibacterium_vulneris_gca_001686755	nonvertebrates
mycolicibacterium_vulneris_gca_002104765	nonvertebrates
mycolicibacterium_wolinskyi_gca_001545135	nonvertebrates
mycolicibacterium_wolinskyi_gca_002101965	nonvertebrates
mycoplana_dimorpha_gca_003046475	nonvertebrates
mycoplasma_alkalescens_14918_gca_000367445	nonvertebrates
mycoplasma_arthritidis_158l3_1_gca_000020065	nonvertebrates
mycoplasma_auris_15026_gca_000367765	nonvertebrates
mycoplasma_capricolum_subsp_capricolum_14232_gca_000731875	nonvertebrates
mycoplasma_capricolum_subsp_capricolum_atcc_27343_gca_000012765	nonvertebrates
mycoplasma_capricolum_subsp_capricolum_gca_000830335	nonvertebrates
mycoplasma_capricolum_subsp_capripneumoniae_87001_gca_000835085	nonvertebrates
mycoplasma_crocodyli_mp145_gca_000025845	nonvertebrates
mycoplasma_feriruminatoris_gca_000327395	nonvertebrates
mycoplasma_flocculare_atcc_27399_gca_000815065	nonvertebrates
mycoplasma_gallisepticum_s6_gca_000211545	nonvertebrates
mycoplasma_gallisepticum_wi01_2001_043_13_2p_gca_000286755	nonvertebrates
mycoplasma_genitalium_g37_gca_000027325	nonvertebrates
mycoplasma_hominis_atcc_23114_gca_000085865	nonvertebrates
mycoplasma_hyopneumoniae_168_gca_000183185	nonvertebrates
mycoplasma_hyopneumoniae_232_gca_000008405	nonvertebrates
mycoplasma_hyopneumoniae_7422_gca_000427215	nonvertebrates
mycoplasma_hyopneumoniae_7448_gca_000008225	nonvertebrates
mycoplasma_hyopneumoniae_j_gca_000008205	nonvertebrates
mycoplasma_leachii_06049_gca_003034265	nonvertebrates
mycoplasma_leachii_pg50_gca_000183365	nonvertebrates
mycoplasma_marinum_gca_004335975	nonvertebrates
mycoplasma_mobile_163k_gca_000008365	nonvertebrates
mycoplasma_mycoides_subsp_capri_gca_900489595	nonvertebrates
mycoplasma_mycoides_subsp_capri_lc_str_95010_gca_000253075	nonvertebrates
mycoplasma_mycoides_subsp_capri_pg3_gca_000590435	nonvertebrates
mycoplasma_mycoides_subsp_capri_str_gm12_gca_000023685	nonvertebrates
mycoplasma_mycoides_subsp_mycoides_gca_001564435	nonvertebrates
mycoplasma_mycoides_subsp_mycoides_gca_006265075	nonvertebrates
mycoplasma_mycoides_subsp_mycoides_gca_006265105	nonvertebrates
mycoplasma_mycoides_subsp_mycoides_sc_str_pg1_gca_000011445	nonvertebrates
mycoplasma_ovipneumoniae_14811_gca_000590415	nonvertebrates
mycoplasma_phocidae_gca_003332325	nonvertebrates
mycoplasma_pneumoniae_fh_gca_000143945	nonvertebrates
mycoplasma_pneumoniae_m129_gca_000027345	nonvertebrates
mycoplasma_putrefaciens_mput9231_gca_000376625	nonvertebrates
mycoplasma_sp_hu2014_gca_001199495	nonvertebrates
mycoplasma_struthionis_gca_003855455	nonvertebrates
mycoplasma_testudineum_gca_004362335	nonvertebrates
mycoplasma_yeatsii_13926_gca_000380285	nonvertebrates
mycoplasma_yeatsii_gm274b_gca_000875755	nonvertebrates
mycoplasmopsis_agalactiae_14628_gca_000266865	nonvertebrates
mycoplasmopsis_agalactiae_gca_000089865	nonvertebrates
mycoplasmopsis_agalactiae_pg2_gca_000063605	nonvertebrates
mycoplasmopsis_agassizii_gca_002276225	nonvertebrates
mycoplasmopsis_agassizii_gca_900176265	nonvertebrates
mycoplasmopsis_alligatoris_a21jp2_gca_000178375	nonvertebrates
mycoplasmopsis_anatis_1340_gca_000221305	nonvertebrates
mycoplasmopsis_arginini_gca_001547975	nonvertebrates
mycoplasmopsis_arginini_gca_900660725	nonvertebrates
mycoplasmopsis_bovigenitalium_51080_gca_000367805	nonvertebrates
mycoplasmopsis_bovigenitalium_gca_002356075	nonvertebrates
mycoplasmopsis_bovigenitalium_gca_900660525	nonvertebrates
mycoplasmopsis_bovirhinis_gca_002688685	nonvertebrates
mycoplasmopsis_bovirhinis_gca_003609735	nonvertebrates
mycoplasmopsis_bovirhinis_gca_900660515	nonvertebrates
mycoplasmopsis_bovis_8790_gca_005061465	nonvertebrates
mycoplasmopsis_bovis_cq_w70_gca_000696015	nonvertebrates
mycoplasmopsis_bovis_gca_900088685	nonvertebrates
mycoplasmopsis_bovis_pg45_gca_000183385	nonvertebrates
mycoplasmopsis_californica_gca_000695835	nonvertebrates
mycoplasmopsis_californica_gca_003967215	nonvertebrates
mycoplasmopsis_californica_gca_900660595	nonvertebrates
mycoplasmopsis_canis_gca_000988065	nonvertebrates
mycoplasmopsis_canis_gca_900660585	nonvertebrates
mycoplasmopsis_canis_ufg4_gca_000259005	nonvertebrates
mycoplasmopsis_caviae_gca_900631685	nonvertebrates
mycoplasmopsis_citelli_gca_900660645	nonvertebrates
mycoplasmopsis_columbina_gca_900660685	nonvertebrates
mycoplasmopsis_columbinasalis_gca_900660705	nonvertebrates
mycoplasmopsis_columbinum_sf7_gca_000222995	nonvertebrates
mycoplasmopsis_columboralis_gca_900660675	nonvertebrates
mycoplasmopsis_cynos_c142_gca_000328725	nonvertebrates
mycoplasmopsis_fermentans_gca_900660535	nonvertebrates
mycoplasmopsis_fermentans_pg18_gca_000209735	nonvertebrates
mycoplasmopsis_gallinacea_gca_900660495	nonvertebrates
mycoplasmopsis_gallinarum_gca_001637235	nonvertebrates
mycoplasmopsis_gallopavonis_gca_900660635	nonvertebrates
mycoplasmopsis_glycophila_gca_900660605	nonvertebrates
mycoplasmopsis_maculosa_gca_900660665	nonvertebrates
mycoplasmopsis_meleagridis_atcc_25294_gca_000969625	nonvertebrates
mycoplasmopsis_mustelae_gca_004365095	nonvertebrates
mycoplasmopsis_phocirhinis_gca_004216495	nonvertebrates
mycoplasmopsis_pullorum_gca_001900245	nonvertebrates
mycoplasmopsis_pulmonis_uab_ctip_gca_000195875	nonvertebrates
mycoplasmopsis_synoviae_53_gca_000008245	nonvertebrates
